,order_id,item_id,product_id,quantity,list_price,discount,total_price
1811,648,1,24,1,549.99,0.07,549.99
1812,649,1,97,2,349.99,0.1,699.98
1813,649,2,90,1,209.99,0.07,209.99
1814,649,3,11,2,1680.99,0.1,3361.98
1815,649,4,78,1,647.99,0.05,647.99
1816,650,1,3,1,999.99,0.2,999.99
1817,651,1,79,1,402.99,0.1,402.99
1818,651,2,85,1,329.99,0.05,329.99
1819,651,3,102,2,489.99,0.05,979.98
1820,651,4,94,2,249.99,0.05,499.98
1821,652,1,102,1,489.99,0.1,489.99
1822,652,2,62,2,3499.99,0.2,6999.98
1823,652,3,67,2,250.99,0.2,501.98
1824,652,4,23,1,299.99,0.1,299.99
1825,652,5,74,1,439.99,0.05,439.99
1826,653,1,6,1,469.99,0.07,469.99
1827,653,2,43,1,5299.99,0.1,5299.99
1828,653,3,2,2,749.99,0.1,1499.98
1829,653,4,80,1,761.99,0.2,761.99
1830,653,5,88,2,189.99,0.07,379.98
1831,654,1,9,1,2999.99,0.1,2999.99
1832,654,2,95,1,299.99,0.1,299.99
1833,654,3,110,2,470.99,0.07,941.98
1834,654,4,97,2,349.99,0.07,699.98
1835,655,1,67,1,250.99,0.1,250.99
1836,656,1,83,1,149.99,0.1,149.99
1837,656,2,22,1,269.99,0.07,269.99
1838,656,3,33,2,469.99,0.05,939.98
1839,657,1,52,1,875.99,0.05,875.99
1840,657,2,54,2,3199.99,0.05,6399.98
1841,658,1,49,2,3499.99,0.2,6999.98
1842,658,2,29,1,999.99,0.05,999.99
1843,658,3,9,1,2999.99,0.05,2999.99
1844,659,1,42,2,2299.99,0.05,4599.98
1845,659,2,39,2,1499.99,0.07,2999.98
1846,659,3,70,1,659.99,0.05,659.99
1847,659,4,61,2,4999.99,0.07,9999.98
1848,660,1,30,1,999.99,0.2,999.99
1849,660,2,59,2,2599.99,0.07,5199.98
1850,660,3,47,2,5299.99,0.05,10599.98
1851,660,4,29,2,999.99,0.2,1999.98
1852,661,1,63,2,3499.99,0.07,6999.98
1853,661,2,22,2,269.99,0.05,539.98
1854,662,1,55,2,2699.99,0.1,5399.98
1855,662,2,95,2,299.99,0.2,599.98
1856,662,3,102,2,489.99,0.07,979.98
1857,662,4,22,1,269.99,0.07,269.99
1858,662,5,106,2,449.99,0.07,899.98
1859,663,1,41,2,1469.99,0.05,2939.98
1860,663,2,17,2,429.0,0.2,858.0
1861,663,3,94,1,249.99,0.05,249.99
1862,663,4,71,1,416.99,0.07,416.99
1863,663,5,106,1,449.99,0.2,449.99
1864,664,1,52,2,875.99,0.07,1751.98
1865,664,2,5,1,1320.99,0.07,1320.99
1866,664,3,50,1,5999.99,0.2,5999.99
1867,664,4,101,2,339.99,0.2,679.98
1868,664,5,47,1,5299.99,0.07,5299.99
1869,665,1,58,1,4999.99,0.07,4999.99
1870,665,2,42,2,2299.99,0.2,4599.98
1871,665,3,25,2,499.99,0.05,999.98
1872,666,1,98,2,489.99,0.2,979.98
1873,666,2,39,1,1499.99,0.05,1499.99
1874,667,1,79,1,402.99,0.2,402.99
1875,667,2,84,1,109.99,0.1,109.99
1876,667,3,3,1,999.99,0.2,999.99
1877,667,4,99,1,299.99,0.1,299.99
1878,667,5,85,1,329.99,0.05,329.99
1879,668,1,48,2,1499.99,0.05,2999.98
1880,668,2,19,2,449.0,0.1,898.0
1881,669,1,16,2,599.99,0.07,1199.98
1882,669,2,72,1,619.99,0.07,619.99
1883,670,1,108,1,449.99,0.1,449.99
1884,670,2,28,1,2499.99,0.07,2499.99
1885,670,3,104,2,481.99,0.2,963.98
1886,670,4,45,2,869.99,0.05,1739.98
1887,671,1,30,1,999.99,0.05,999.99
1888,671,2,69,1,416.99,0.05,416.99
1889,671,3,55,1,2699.99,0.2,2699.99
1890,671,4,4,1,2899.99,0.07,2899.99
1891,671,5,109,2,416.99,0.07,833.98
1892,672,1,51,2,6499.99,0.07,12999.98
1893,672,2,96,2,349.99,0.2,699.98
1894,672,3,48,2,1499.99,0.07,2999.98
1895,673,1,66,1,250.99,0.2,250.99
1896,673,2,38,1,549.99,0.2,549.99
1897,673,3,5,1,1320.99,0.07,1320.99
1898,673,4,13,1,269.99,0.1,269.99
1899,674,1,26,2,599.99,0.2,1199.98
1900,675,1,17,1,429.0,0.05,429.0
1901,675,2,89,2,209.99,0.05,419.98
1902,675,3,19,1,449.0,0.07,449.0
1903,675,4,32,1,469.99,0.2,469.99
1904,676,1,70,1,659.99,0.2,659.99
1905,676,2,104,2,481.99,0.07,963.98
1906,676,3,24,1,549.99,0.1,549.99
1907,676,4,29,1,999.99,0.2,999.99
1908,677,1,75,1,599.99,0.07,599.99
1909,677,2,7,2,3999.99,0.07,7999.98
1910,677,3,105,2,533.99,0.07,1067.98
1911,677,4,91,2,349.99,0.05,699.98
1912,677,5,54,2,3199.99,0.1,6399.98
1913,678,1,52,2,875.99,0.05,1751.98
1914,678,2,37,2,379.99,0.07,759.98
1915,679,1,15,2,529.99,0.2,1059.98
1916,679,2,83,2,149.99,0.05,299.98
1917,680,1,81,2,1099.99,0.05,2199.98
1918,680,2,7,1,3999.99,0.2,3999.99
1919,680,3,50,1,5999.99,0.07,5999.99
1920,681,1,82,1,659.99,0.05,659.99
1921,681,2,63,1,3499.99,0.07,3499.99
1922,681,3,61,1,4999.99,0.2,4999.99
1923,681,4,6,2,469.99,0.05,939.98
1924,681,5,30,1,999.99,0.07,999.99
1925,682,1,39,1,1499.99,0.2,1499.99
1926,682,2,60,2,1559.99,0.2,3119.98
1927,682,3,99,1,299.99,0.2,299.99
1928,683,1,2,2,749.99,0.1,1499.98
1929,684,1,56,1,5499.99,0.07,5499.99
1930,684,2,33,1,469.99,0.1,469.99
1931,685,1,59,1,2599.99,0.05,2599.99
1932,685,2,48,2,1499.99,0.05,2999.98
1933,685,3,107,1,416.99,0.05,416.99
1934,685,4,98,2,489.99,0.2,979.98
1935,685,5,56,2,5499.99,0.05,10999.98
1936,686,1,16,1,599.99,0.2,599.99
1937,686,2,30,1,999.99,0.1,999.99
1938,686,3,88,2,189.99,0.2,379.98
1939,686,4,19,2,449.0,0.2,898.0
1940,686,5,104,1,481.99,0.2,481.99
1941,687,1,48,2,1499.99,0.05,2999.98
1942,687,2,95,1,299.99,0.07,299.99
1943,687,3,5,2,1320.99,0.2,2641.98
1944,687,4,83,1,149.99,0.07,149.99
1945,688,1,8,1,1799.99,0.1,1799.99
1946,688,2,88,1,189.99,0.05,189.99
1947,689,1,33,2,469.99,0.1,939.98
1948,690,1,84,1,109.99,0.2,109.99
1949,690,2,11,2,1680.99,0.07,3361.98
1950,690,3,85,1,329.99,0.05,329.99
1951,690,4,109,2,416.99,0.2,833.98
1952,691,1,23,2,299.99,0.05,599.98
1953,691,2,5,2,1320.99,0.1,2641.98
1954,691,3,55,2,2699.99,0.2,5399.98
1955,691,4,20,1,599.99,0.2,599.99
1956,692,1,59,1,2599.99,0.2,2599.99
1957,692,2,75,1,599.99,0.07,599.99
1958,692,3,15,2,529.99,0.07,1059.98
1959,692,4,56,2,5499.99,0.1,10999.98
1960,693,1,104,2,481.99,0.2,963.98
1961,693,2,13,1,269.99,0.2,269.99
1962,693,3,5,2,1320.99,0.05,2641.98
1963,693,4,31,1,1632.99,0.07,1632.99
1964,694,1,48,1,1499.99,0.2,1499.99
1965,694,2,39,1,1499.99,0.05,1499.99
1966,694,3,55,2,2699.99,0.1,5399.98
1967,694,4,103,2,551.99,0.2,1103.98
1968,694,5,45,2,869.99,0.1,1739.98
1969,695,1,82,2,659.99,0.1,1319.98
1970,695,2,57,2,1999.99,0.2,3999.98
1971,696,1,88,2,189.99,0.07,379.98
1972,696,2,7,1,3999.99,0.1,3999.99
1973,696,3,45,1,869.99,0.07,869.99
1974,697,1,5,2,1320.99,0.05,2641.98
1975,698,1,96,1,349.99,0.07,349.99
1976,698,2,12,1,549.99,0.07,549.99
1977,698,3,40,2,4999.99,0.05,9999.98
1978,699,1,106,2,449.99,0.1,899.98
1979,699,2,48,1,1499.99,0.07,1499.99
1980,699,3,31,1,1632.99,0.2,1632.99
1981,699,4,24,2,549.99,0.1,1099.98
1982,699,5,82,2,659.99,0.2,1319.98
1983,700,1,7,2,3999.99,0.05,7999.98
1984,700,2,63,1,3499.99,0.2,3499.99
1985,701,1,84,1,109.99,0.05,109.99
1986,702,1,25,2,499.99,0.05,999.98
1987,702,2,104,1,481.99,0.1,481.99
1988,702,3,3,2,999.99,0.07,1999.98
1989,703,1,45,2,869.99,0.2,1739.98
1990,703,2,66,2,250.99,0.05,501.98
1991,703,3,72,1,619.99,0.2,619.99
1992,703,4,4,2,2899.99,0.2,5799.98
1993,704,1,10,2,1549.0,0.05,3098.0
1994,704,2,62,1,3499.99,0.2,3499.99
1995,704,3,100,2,489.99,0.07,979.98
1996,705,1,61,1,4999.99,0.1,4999.99
1997,706,1,27,1,999.99,0.1,999.99
1998,706,2,23,2,299.99,0.05,599.98
1999,706,3,60,1,1559.99,0.2,1559.99
2000,707,1,106,2,449.99,0.05,899.98
2001,707,2,100,1,489.99,0.07,489.99
2002,707,3,11,2,1680.99,0.1,3361.98
2003,707,4,26,2,599.99,0.1,1199.98
2004,708,1,6,1,469.99,0.07,469.99
2005,708,2,47,1,5299.99,0.1,5299.99
2006,708,3,34,2,469.99,0.2,939.98
2007,709,1,55,2,2699.99,0.05,5399.98
2008,709,2,101,2,339.99,0.07,679.98
2009,709,3,48,1,1499.99,0.07,1499.99
2010,710,1,42,1,2299.99,0.05,2299.99
2011,710,2,60,2,1559.99,0.2,3119.98
2012,710,3,39,2,1499.99,0.2,2999.98
2013,710,4,57,1,1999.99,0.2,1999.99
2014,710,5,28,1,2499.99,0.05,2499.99
2015,711,1,5,2,1320.99,0.05,2641.98
2016,711,2,95,2,299.99,0.2,599.98
2017,711,3,72,2,619.99,0.05,1239.98
2018,712,1,44,2,539.99,0.2,1079.98
2019,712,2,74,2,439.99,0.1,879.98
2020,712,3,35,1,832.99,0.2,832.99
2021,712,4,76,1,299.99,0.2,299.99
2022,712,5,4,2,2899.99,0.05,5799.98
2023,713,1,93,2,209.99,0.2,419.98
2024,713,2,97,2,349.99,0.1,699.98
2025,713,3,53,1,749.99,0.07,749.99
2026,713,4,108,2,449.99,0.07,899.98
2027,714,1,92,2,209.99,0.2,419.98
2028,715,1,61,2,4999.99,0.1,9999.98
2029,715,2,50,1,5999.99,0.2,5999.99
2030,716,1,111,2,470.99,0.1,941.98
2031,716,2,93,2,209.99,0.07,419.98
2032,716,3,79,1,402.99,0.1,402.99
2033,716,4,4,2,2899.99,0.05,5799.98
2034,717,1,56,2,5499.99,0.05,10999.98
2035,717,2,93,1,209.99,0.2,209.99
2036,718,1,92,2,209.99,0.07,419.98
2037,718,2,40,2,4999.99,0.07,9999.98
2038,718,3,64,2,489.99,0.1,979.98
2039,719,1,100,1,489.99,0.2,489.99
2040,720,1,111,1,470.99,0.07,470.99
2041,720,2,6,1,469.99,0.1,469.99
2042,721,1,45,2,869.99,0.07,1739.98
2043,721,2,102,1,489.99,0.1,489.99
2044,721,3,73,2,749.99,0.05,1499.98
2045,721,4,33,1,469.99,0.2,469.99
2046,722,1,22,2,269.99,0.07,539.98
2047,722,2,3,1,999.99,0.05,999.99
2048,722,3,104,2,481.99,0.1,963.98
2049,723,1,24,2,549.99,0.07,1099.98
2050,723,2,16,1,599.99,0.05,599.99
2051,723,3,108,1,449.99,0.07,449.99
2052,724,1,23,1,299.99,0.05,299.99
2053,724,2,75,1,599.99,0.2,599.99
2054,724,3,102,1,489.99,0.05,489.99
2055,724,4,55,1,2699.99,0.2,2699.99
2056,725,1,90,1,209.99,0.1,209.99
2057,725,2,91,1,349.99,0.05,349.99
2058,725,3,77,2,799.99,0.07,1599.98
2059,725,4,62,2,3499.99,0.1,6999.98
2060,726,1,64,1,489.99,0.2,489.99
2061,727,1,78,1,647.99,0.07,647.99
2062,727,2,82,2,659.99,0.05,1319.98
2063,728,1,70,1,659.99,0.05,659.99
2064,728,2,56,1,5499.99,0.1,5499.99
2065,728,3,91,1,349.99,0.1,349.99
2066,728,4,58,1,4999.99,0.07,4999.99
2067,729,1,101,2,339.99,0.1,679.98
2068,730,1,59,2,2599.99,0.05,5199.98
2069,730,2,79,1,402.99,0.1,402.99
2070,730,3,96,2,349.99,0.07,699.98
2071,730,4,13,1,269.99,0.1,269.99
2072,731,1,91,1,349.99,0.05,349.99
2073,731,2,49,1,3499.99,0.2,3499.99
2074,731,3,67,2,250.99,0.2,501.98
2075,731,4,29,1,999.99,0.2,999.99
2076,732,1,47,1,5299.99,0.07,5299.99
2077,732,2,4,2,2899.99,0.07,5799.98
2078,733,1,84,1,109.99,0.05,109.99
2079,733,2,55,1,2699.99,0.2,2699.99
2080,733,3,102,2,489.99,0.1,979.98
2081,734,1,26,1,599.99,0.2,599.99
2082,734,2,3,1,999.99,0.05,999.99
2083,734,3,84,2,109.99,0.2,219.98
2084,734,4,65,2,346.99,0.1,693.98
2085,735,1,71,2,416.99,0.1,833.98
2086,735,2,10,2,1549.0,0.07,3098.0
2087,736,1,56,2,5499.99,0.05,10999.98
2088,736,2,17,1,429.0,0.1,429.0
2089,736,3,62,2,3499.99,0.2,6999.98
2090,737,1,52,1,875.99,0.05,875.99
2091,737,2,19,2,449.0,0.07,898.0
2092,737,3,77,2,799.99,0.07,1599.98
2093,737,4,34,1,469.99,0.2,469.99
2094,738,1,82,2,659.99,0.07,1319.98
2095,738,2,38,2,549.99,0.2,1099.98
2096,738,3,25,1,499.99,0.1,499.99
2097,738,4,63,1,3499.99,0.07,3499.99
2098,739,1,3,1,999.99,0.2,999.99
2099,740,1,81,1,1099.99,0.05,1099.99
2100,740,2,94,2,249.99,0.2,499.98
2101,740,3,11,1,1680.99,0.2,1680.99
2102,740,4,19,1,449.0,0.2,449.0
2103,740,5,12,2,549.99,0.07,1099.98
2104,741,1,58,1,4999.99,0.05,4999.99
2105,741,2,76,1,299.99,0.07,299.99
2106,741,3,21,2,269.99,0.07,539.98
2107,741,4,56,2,5499.99,0.05,10999.98
2108,742,1,107,2,416.99,0.05,833.98
2109,742,2,45,1,869.99,0.07,869.99
2110,743,1,80,1,761.99,0.05,761.99
2111,744,1,33,2,469.99,0.2,939.98
2112,745,1,95,2,299.99,0.05,599.98
2113,745,2,22,2,269.99,0.2,539.98
2114,745,3,78,1,647.99,0.1,647.99
2115,746,1,99,1,299.99,0.1,299.99
2116,747,1,110,1,470.99,0.07,470.99
2117,747,2,86,1,149.99,0.2,149.99
2118,747,3,33,2,469.99,0.1,939.98
2119,747,4,81,1,1099.99,0.07,1099.99
2120,748,1,16,2,599.99,0.1,1199.98
2121,748,2,83,2,149.99,0.05,299.98
2122,748,3,41,1,1469.99,0.07,1469.99
2123,748,4,35,2,832.99,0.2,1665.98
2124,749,1,9,1,2999.99,0.2,2999.99
2125,749,2,28,1,2499.99,0.05,2499.99
2126,749,3,79,1,402.99,0.2,402.99
2127,749,4,24,1,549.99,0.05,549.99
2128,749,5,40,1,4999.99,0.07,4999.99
2129,750,1,72,1,619.99,0.05,619.99
2130,750,2,78,2,647.99,0.1,1295.98
2131,751,1,45,2,869.99,0.05,1739.98
2132,752,1,12,2,549.99,0.05,1099.98
2133,752,2,31,2,1632.99,0.05,3265.98
2134,753,1,105,2,533.99,0.07,1067.98
2135,753,2,7,2,3999.99,0.2,7999.98
2136,753,3,36,2,832.99,0.1,1665.98
2137,753,4,95,1,299.99,0.07,299.99
2138,753,5,66,1,250.99,0.2,250.99
2139,754,1,74,2,439.99,0.07,879.98
2140,754,2,12,2,549.99,0.07,1099.98
2141,754,3,3,1,999.99,0.05,999.99
2142,754,4,67,2,250.99,0.05,501.98
2143,754,5,7,1,3999.99,0.2,3999.99
2144,755,1,80,2,761.99,0.07,1523.98
2145,755,2,43,2,5299.99,0.05,10599.98
2146,755,3,57,2,1999.99,0.1,3999.98
2147,756,1,64,1,489.99,0.1,489.99
2148,756,2,17,2,429.0,0.05,858.0
2149,757,1,95,1,299.99,0.1,299.99
2150,758,1,22,2,269.99,0.07,539.98
2151,758,2,99,1,299.99,0.1,299.99
2152,758,3,27,1,999.99,0.07,999.99
2153,758,4,65,2,346.99,0.07,693.98
2154,758,5,109,1,416.99,0.2,416.99
2155,759,1,93,2,209.99,0.05,419.98
2156,759,2,78,1,647.99,0.07,647.99
2157,760,1,21,2,269.99,0.07,539.98
2158,760,2,29,2,999.99,0.07,1999.98
2159,761,1,43,1,5299.99,0.07,5299.99
2160,761,2,52,2,875.99,0.2,1751.98
2161,762,1,102,2,489.99,0.05,979.98
2162,763,1,90,1,209.99,0.07,209.99
2163,763,2,103,1,551.99,0.1,551.99
2164,764,1,55,1,2699.99,0.07,2699.99
2165,764,2,95,2,299.99,0.05,599.98
2166,764,3,81,2,1099.99,0.07,2199.98
2167,765,1,28,2,2499.99,0.2,4999.98
2168,765,2,12,1,549.99,0.07,549.99
2169,765,3,25,1,499.99,0.2,499.99
2170,765,4,53,1,749.99,0.2,749.99
2171,765,5,65,1,346.99,0.05,346.99
2172,766,1,111,1,470.99,0.2,470.99
2173,767,1,63,1,3499.99,0.1,3499.99
2174,767,2,29,1,999.99,0.07,999.99
2175,767,3,41,2,1469.99,0.05,2939.98
2176,767,4,77,2,799.99,0.05,1599.98
2177,768,1,31,1,1632.99,0.2,1632.99
2178,768,2,76,1,299.99,0.2,299.99
2179,769,1,8,1,1799.99,0.1,1799.99
2180,769,2,6,2,469.99,0.05,939.98
2181,769,3,36,2,832.99,0.07,1665.98
2182,770,1,110,1,470.99,0.05,470.99
2183,770,2,42,1,2299.99,0.2,2299.99
2184,770,3,103,1,551.99,0.2,551.99
2185,770,4,11,2,1680.99,0.05,3361.98
2186,771,1,13,2,269.99,0.2,539.98
2187,771,2,88,1,189.99,0.2,189.99
2188,772,1,103,1,551.99,0.07,551.99
2189,773,1,92,1,209.99,0.1,209.99
2190,773,2,14,1,269.99,0.05,269.99
2191,773,3,17,2,429.0,0.2,858.0
2192,773,4,33,2,469.99,0.07,939.98
2193,774,1,65,1,346.99,0.05,346.99
2194,774,2,36,2,832.99,0.05,1665.98
2195,774,3,20,1,599.99,0.2,599.99
2196,774,4,73,1,749.99,0.05,749.99
2197,774,5,58,2,4999.99,0.1,9999.98
2198,775,1,39,1,1499.99,0.07,1499.99
2199,776,1,28,1,2499.99,0.2,2499.99
2200,776,2,42,2,2299.99,0.2,4599.98
2201,776,3,71,1,416.99,0.1,416.99
2202,776,4,35,1,832.99,0.1,832.99
2203,777,1,5,1,1320.99,0.2,1320.99
2204,777,2,7,2,3999.99,0.2,7999.98
2205,777,3,2,1,749.99,0.2,749.99
2206,778,1,64,1,489.99,0.1,489.99
2207,778,2,85,1,329.99,0.05,329.99
2208,779,1,101,1,339.99,0.05,339.99
2209,779,2,90,2,209.99,0.2,419.98
2210,779,3,47,1,5299.99,0.2,5299.99
2211,779,4,8,1,1799.99,0.2,1799.99
2212,779,5,85,1,329.99,0.2,329.99
2213,780,1,32,1,469.99,0.1,469.99
2214,781,1,109,2,416.99,0.05,833.98
2215,781,2,7,2,3999.99,0.2,7999.98
2216,781,3,57,2,1999.99,0.1,3999.98
2217,782,1,20,2,599.99,0.07,1199.98
2218,782,2,57,1,1999.99,0.07,1999.99
2219,782,3,99,1,299.99,0.07,299.99
2220,782,4,16,2,599.99,0.2,1199.98
2221,783,1,92,1,209.99,0.2,209.99
2222,783,2,22,2,269.99,0.05,539.98
2223,783,3,94,1,249.99,0.05,249.99
2224,783,4,29,1,999.99,0.1,999.99
2225,784,1,22,1,269.99,0.07,269.99
2226,784,2,72,2,619.99,0.1,1239.98
2227,784,3,16,1,599.99,0.2,599.99
2228,785,1,59,2,2599.99,0.2,5199.98
2229,785,2,40,1,4999.99,0.07,4999.99
2230,785,3,25,1,499.99,0.07,499.99
2231,786,1,80,1,761.99,0.05,761.99
2232,787,1,51,2,6499.99,0.07,12999.98
2233,787,2,66,2,250.99,0.1,501.98
2234,788,1,48,1,1499.99,0.2,1499.99
2235,788,2,19,1,449.0,0.1,449.0
2236,788,3,13,1,269.99,0.05,269.99
2237,789,1,100,2,489.99,0.2,979.98
2238,789,2,93,2,209.99,0.07,419.98
2239,790,1,62,2,3499.99,0.07,6999.98
2240,790,2,91,1,349.99,0.1,349.99
2241,791,1,54,1,3199.99,0.2,3199.99
2242,791,2,25,2,499.99,0.07,999.98
2243,792,1,16,2,599.99,0.2,1199.98
2244,792,2,39,1,1499.99,0.2,1499.99
2245,792,3,56,1,5499.99,0.2,5499.99
2246,792,4,30,1,999.99,0.05,999.99
2247,792,5,2,1,749.99,0.2,749.99
2248,793,1,60,1,1559.99,0.05,1559.99
2249,793,2,95,2,299.99,0.05,599.98
2250,793,3,75,2,599.99,0.05,1199.98
2251,794,1,41,2,1469.99,0.05,2939.98
2252,794,2,68,1,449.99,0.2,449.99
2253,794,3,17,1,429.0,0.07,429.0
2254,794,4,28,1,2499.99,0.1,2499.99
2255,795,1,95,2,299.99,0.05,599.98
2256,795,2,99,2,299.99,0.05,599.98
2257,796,1,6,2,469.99,0.2,939.98
2258,797,1,11,1,1680.99,0.07,1680.99
2259,797,2,69,1,416.99,0.05,416.99
2260,797,3,74,1,439.99,0.1,439.99
2261,797,4,54,2,3199.99,0.05,6399.98
2262,797,5,62,2,3499.99,0.1,6999.98
2263,798,1,23,1,299.99,0.1,299.99
2264,798,2,90,1,209.99,0.05,209.99
2265,798,3,91,2,349.99,0.07,699.98
2266,798,4,42,1,2299.99,0.2,2299.99
2267,798,5,26,2,599.99,0.05,1199.98
2268,799,1,5,2,1320.99,0.1,2641.98
2269,799,2,34,2,469.99,0.05,939.98
2270,799,3,29,2,999.99,0.07,1999.98
2271,799,4,63,1,3499.99,0.1,3499.99
2272,799,5,58,2,4999.99,0.07,9999.98
2273,800,1,65,2,346.99,0.1,693.98
2274,800,2,54,1,3199.99,0.07,3199.99
2275,800,3,6,2,469.99,0.05,939.98
2276,800,4,52,1,875.99,0.1,875.99
2277,800,5,95,2,299.99,0.05,599.98
2278,801,1,101,1,339.99,0.07,339.99
2279,802,1,30,1,999.99,0.05,999.99
2280,802,2,36,2,832.99,0.2,1665.98
2281,802,3,40,1,4999.99,0.1,4999.99
2282,802,4,28,1,2499.99,0.05,2499.99
2283,803,1,111,1,470.99,0.07,470.99
2284,803,2,52,2,875.99,0.05,1751.98
2285,803,3,102,1,489.99,0.07,489.99
2286,803,4,83,2,149.99,0.05,299.98
2287,804,1,89,2,209.99,0.2,419.98
2288,804,2,53,1,749.99,0.07,749.99
2289,804,3,50,2,5999.99,0.05,11999.98
2290,805,1,24,1,549.99,0.05,549.99
2291,805,2,33,2,469.99,0.2,939.98
2292,805,3,62,2,3499.99,0.2,6999.98
2293,805,4,32,1,469.99,0.07,469.99
2294,805,5,6,2,469.99,0.05,939.98
2295,806,1,93,2,209.99,0.1,419.98
2296,806,2,97,1,349.99,0.2,349.99
2297,806,3,77,2,799.99,0.1,1599.98
2298,806,4,82,2,659.99,0.2,1319.98
2299,806,5,91,2,349.99,0.07,699.98
2300,807,1,21,2,269.99,0.2,539.98
2301,807,2,6,1,469.99,0.07,469.99
2302,807,3,3,2,999.99,0.07,1999.98
2303,807,4,9,2,2999.99,0.2,5999.98
2304,807,5,16,1,599.99,0.2,599.99
2305,808,1,96,2,349.99,0.05,699.98
2306,808,2,18,1,449.0,0.05,449.0
2307,808,3,85,1,329.99,0.05,329.99
2308,808,4,19,2,449.0,0.05,898.0
2309,809,1,78,1,647.99,0.1,647.99
2310,809,2,26,1,599.99,0.2,599.99
2311,809,3,92,2,209.99,0.1,419.98
2312,810,1,103,2,551.99,0.05,1103.98
2313,810,2,100,1,489.99,0.2,489.99
2314,810,3,56,1,5499.99,0.05,5499.99
2315,810,4,22,1,269.99,0.2,269.99
2316,811,1,45,2,869.99,0.07,1739.98
2317,811,2,54,1,3199.99,0.2,3199.99
2318,811,3,70,1,659.99,0.07,659.99
2319,811,4,66,1,250.99,0.1,250.99
2320,812,1,76,2,299.99,0.1,599.98
2321,812,2,40,1,4999.99,0.2,4999.99
2322,813,1,96,2,349.99,0.1,699.98
2323,813,2,85,2,329.99,0.2,659.98
2324,813,3,33,2,469.99,0.2,939.98
2325,813,4,26,2,599.99,0.07,1199.98
2326,813,5,71,2,416.99,0.05,833.98
2327,814,1,69,2,416.99,0.1,833.98
2328,814,2,100,1,489.99,0.1,489.99
2329,814,3,65,1,346.99,0.2,346.99
2330,814,4,83,2,149.99,0.05,299.98
2331,815,1,105,2,533.99,0.2,1067.98
2332,815,2,102,2,489.99,0.2,979.98
2333,815,3,87,2,189.99,0.1,379.98
2334,815,4,23,1,299.99,0.07,299.99
2335,816,1,75,2,599.99,0.1,1199.98
2336,816,2,64,2,489.99,0.2,979.98
2337,817,1,85,1,329.99,0.05,329.99
2338,817,2,105,2,533.99,0.07,1067.98
2339,817,3,48,2,1499.99,0.05,2999.98
2340,818,1,103,1,551.99,0.05,551.99
2341,818,2,44,2,539.99,0.07,1079.98
2342,818,3,19,2,449.0,0.05,898.0
2343,818,4,48,2,1499.99,0.05,2999.98
2344,819,1,94,1,249.99,0.2,249.99
2345,820,1,107,1,416.99,0.05,416.99
2346,821,1,102,1,489.99,0.07,489.99
2347,821,2,70,2,659.99,0.2,1319.98
2348,821,3,6,1,469.99,0.2,469.99
2349,821,4,107,1,416.99,0.05,416.99
2350,822,1,53,1,749.99,0.05,749.99
2351,822,2,72,1,619.99,0.2,619.99
2352,823,1,56,2,5499.99,0.07,10999.98
2353,823,2,86,2,149.99,0.2,299.98
2354,823,3,81,1,1099.99,0.2,1099.99
2355,824,1,92,2,209.99,0.1,419.98
2356,825,1,19,1,449.0,0.1,449.0
2357,825,2,30,2,999.99,0.2,1999.98
2358,826,1,45,2,869.99,0.2,1739.98
2359,826,2,36,1,832.99,0.1,832.99
2360,827,1,43,1,5299.99,0.05,5299.99
2361,827,2,41,1,1469.99,0.2,1469.99
2362,827,3,28,1,2499.99,0.2,2499.99
2363,827,4,108,1,449.99,0.2,449.99
2364,828,1,25,2,499.99,0.2,999.98
2365,828,2,24,1,549.99,0.2,549.99
2366,828,3,55,2,2699.99,0.07,5399.98
2367,829,1,103,1,551.99,0.2,551.99
2368,829,2,105,2,533.99,0.1,1067.98
2369,830,1,85,2,329.99,0.2,659.98
2370,830,2,100,2,489.99,0.07,979.98
2371,830,3,96,2,349.99,0.2,699.98
2372,831,1,67,1,250.99,0.2,250.99
2373,831,2,11,1,1680.99,0.2,1680.99
2374,831,3,68,1,449.99,0.1,449.99
2375,832,1,54,1,3199.99,0.05,3199.99
2376,832,2,45,1,869.99,0.2,869.99
2377,832,3,27,1,999.99,0.07,999.99
2378,832,4,16,2,599.99,0.1,1199.98
2379,833,1,20,2,599.99,0.05,1199.98
2380,834,1,54,1,3199.99,0.07,3199.99
2381,834,2,21,1,269.99,0.05,269.99
2382,834,3,78,1,647.99,0.2,647.99
2383,835,1,65,2,346.99,0.07,693.98
2384,835,2,82,1,659.99,0.2,659.99
2385,835,3,2,1,749.99,0.05,749.99
2386,836,1,108,2,449.99,0.2,899.98
2387,837,1,51,1,6499.99,0.05,6499.99
2388,837,2,97,1,349.99,0.1,349.99
2389,837,3,87,2,189.99,0.2,379.98
2390,838,1,28,1,2499.99,0.1,2499.99
2391,838,2,10,1,1549.0,0.1,1549.0
2392,838,3,100,2,489.99,0.05,979.98
2393,838,4,65,2,346.99,0.07,693.98
2394,839,1,55,1,2699.99,0.07,2699.99
2395,839,2,85,1,329.99,0.1,329.99
2396,839,3,58,2,4999.99,0.05,9999.98
2397,840,1,27,1,999.99,0.07,999.99
2398,840,2,43,1,5299.99,0.07,5299.99
2399,840,3,106,2,449.99,0.2,899.98
